GPU Power (W), Time (S), 
159, 16.233450, 
159, 16.234936, 
159, 16.236408, 
159, 16.237878, 
159, 16.239348, 
163, 16.253414, 
163, 16.254889, 
163, 16.256351, 
163, 16.257806, 
163, 16.259265, 
167, 16.274191, 
167, 16.275724, 
167, 16.277205, 
167, 16.278729, 
144, 16.293813, 
144, 16.295372, 
144, 16.296841, 
144, 16.298298, 
144, 16.299762, 
153, 16.312929, 
153, 16.314411, 
153, 16.315874, 
153, 16.317335, 
153, 16.318798, 
153, 16.320285, 
159, 16.334146, 
159, 16.335640, 
159, 16.337150, 
159, 16.338613, 
159, 16.340071, 
164, 16.354203, 
164, 16.355676, 
164, 16.357139, 
164, 16.358600, 
164, 16.360066, 
156, 16.374701, 
156, 16.376237, 
156, 16.377703, 
156, 16.379148, 
163, 16.394884, 
163, 16.396374, 
163, 16.397842, 
163, 16.399336, 
168, 16.415931, 
168, 16.417423, 
168, 16.418873, 
168, 16.420333, 
156, 16.435798, 
156, 16.437285, 
156, 16.438723, 
156, 16.440179, 
136, 16.452823, 
136, 16.454313, 
136, 16.455791, 
136, 16.457272, 
136, 16.458748, 
136, 16.460220, 
143, 16.470916, 
143, 16.472386, 
143, 16.473859, 
143, 16.475584, 
143, 16.477097, 
143, 16.478627, 
143, 16.480098, 
172, 16.495258, 
172, 16.496759, 
172, 16.498223, 
172, 16.499701, 
153, 16.514656, 
153, 16.516141, 
153, 16.517611, 
153, 16.519067, 
153, 16.520523, 
128, 16.532139, 
128, 16.533649, 
128, 16.535120, 
128, 16.536575, 
128, 16.538061, 
128, 16.539526, 
128, 16.541017, 
167, 16.553448, 
167, 16.554948, 
167, 16.556415, 
167, 16.557876, 
167, 16.561284, 
145, 16.575334, 
145, 16.577195, 
145, 16.578871, 
145, 16.580417, 
129, 16.588581, 
129, 16.590148, 
129, 16.591694, 
129, 16.593231, 
129, 16.594771, 
129, 16.596350, 
129, 16.597912, 
129, 16.599463, 
129, 16.601014, 
156, 16.612239, 
156, 16.613793, 
156, 16.615342, 
156, 16.616883, 
156, 16.618442, 
156, 16.619989, 
156, 16.621567, 
145, 16.633840, 
145, 16.635394, 
145, 16.636936, 
145, 16.638485, 
145, 16.640033, 
145, 16.641609, 
125, 16.649718, 
125, 16.651274, 
125, 16.652825, 
125, 16.654363, 
125, 16.655910, 
125, 16.657448, 
125, 16.658987, 
125, 16.660548, 
115, 16.674417, 
115, 16.676012, 
115, 16.677554, 
115, 16.679105, 
115, 16.680654, 
120, 16.687986, 
120, 16.689523, 
120, 16.691085, 
120, 16.692629, 
120, 16.694182, 
120, 16.695730, 
120, 16.697265, 
120, 16.698811, 
120, 16.700354, 
120, 16.701918, 
106, 16.715167, 
106, 16.716780, 
106, 16.718327, 
106, 16.719877, 
106, 16.721415, 
111, 16.732184, 
111, 16.733766, 
111, 16.735472, 
111, 16.737018, 
111, 16.738564, 
111, 16.740102, 
111, 16.741644, 
99, 16.751835, 
99, 16.753378, 
99, 16.754946, 
99, 16.756488, 
99, 16.758076, 
99, 16.759626, 
99, 16.761174, 
101, 16.770764, 
101, 16.772305, 
101, 16.773857, 
101, 16.775405, 
101, 16.776899, 
101, 16.778433, 
101, 16.780001, 
101, 16.781557, 
117, 16.791933, 
117, 16.793470, 
117, 16.795001, 
117, 16.796548, 
117, 16.798131, 
117, 16.799668, 
117, 16.801201, 
148, 16.814034, 
148, 16.815982, 
148, 16.817551, 
148, 16.819081, 
148, 16.820608, 
148, 16.822170, 
136, 16.838755, 
136, 16.840320, 
136, 16.841850, 
152, 16.854097, 
152, 16.855670, 
152, 16.857207, 
152, 16.858759, 
152, 16.860318, 
152, 16.861854, 
177, 16.877478, 
177, 16.879059, 
177, 16.880590, 
177, 16.882150, 
155, 16.904726, 
134, 16.916448, 
134, 16.919797, 
134, 16.921292, 
134, 16.922807, 
134, 16.924321, 
132, 16.934297, 
132, 16.935767, 
132, 16.937239, 
132, 16.938739, 
132, 16.940209, 
132, 16.941677, 
132, 16.943144, 
140, 16.954247, 
140, 16.955735, 
140, 16.957200, 
140, 16.958663, 
140, 16.960128, 
140, 16.961595, 
140, 16.963078, 
140, 16.964561, 
155, 16.974129, 
155, 16.975628, 
155, 16.977104, 
155, 16.978607, 
155, 16.980075, 
155, 16.981534, 
155, 16.983002, 
155, 16.984505, 
153, 16.996158, 
153, 16.997666, 
153, 16.999148, 
153, 17.000625, 
153, 17.002119, 
153, 17.003613, 
159, 17.018060, 
159, 17.019567, 
159, 17.021026, 
159, 17.022523, 
159, 17.024030, 
154, 17.037891, 
154, 17.040630, 
154, 17.042183, 
154, 17.043712, 
121, 17.056246, 
121, 17.057717, 
121, 17.059195, 
121, 17.060660, 
121, 17.062159, 
121, 17.063625, 
120, 17.072213, 
120, 17.073701, 
120, 17.075199, 
120, 17.076660, 
120, 17.078135, 
120, 17.079600, 
120, 17.081056, 
120, 17.082515, 
120, 17.083979, 
155, 17.093725, 
155, 17.095262, 
155, 17.096753, 
155, 17.098193, 
155, 17.099823, 
155, 17.101251, 
155, 17.102685, 
155, 17.104141, 
151, 17.117525, 
151, 17.119006, 
151, 17.120446, 
151, 17.121892, 
151, 17.123331, 
151, 17.124773, 
151, 17.138436, 
151, 17.139916, 
151, 17.141413, 
151, 17.142890, 
151, 17.144348, 
161, 17.159742, 
161, 17.161221, 
161, 17.162647, 
161, 17.164094, 
156, 17.180892, 
156, 17.182372, 
156, 17.183805, 
156, 17.185272, 
160, 17.200838, 
160, 17.202292, 
160, 17.203737, 
160, 17.205196, 
165, 17.221138, 
165, 17.222596, 
165, 17.224036, 
165, 17.225493, 
153, 17.241880, 
153, 17.243370, 
153, 17.244835, 
146, 17.259492, 
146, 17.260937, 
146, 17.262374, 
146, 17.263820, 
146, 17.265258, 
154, 17.279708, 
154, 17.281170, 
154, 17.282592, 
154, 17.284030, 
154, 17.285506, 
161, 17.300316, 
161, 17.301785, 
161, 17.303237, 
161, 17.304692, 
162, 17.319839, 
162, 17.321309, 
162, 17.322772, 
162, 17.324214, 
162, 17.325663, 
156, 17.338456, 
156, 17.339959, 
156, 17.341630, 
156, 17.343166, 
156, 17.344646, 
156, 17.346137, 
164, 17.360571, 
164, 17.362048, 
164, 17.363506, 
164, 17.364949, 
166, 17.380849, 
166, 17.382395, 
166, 17.383870, 
166, 17.385338, 
151, 17.400685, 
151, 17.402164, 
151, 17.403612, 
151, 17.405052, 
147, 17.419328, 
147, 17.420802, 
147, 17.422245, 
147, 17.423705, 
147, 17.425156, 
146, 17.435291, 
146, 17.436807, 
146, 17.438275, 
146, 17.439744, 
146, 17.441206, 
146, 17.442705, 
146, 17.444157, 
146, 17.445621, 
171, 17.460765, 
171, 17.462428, 
171, 17.463945, 
171, 17.465576, 
155, 17.479673, 
155, 17.481225, 
155, 17.482766, 
155, 17.484307, 
155, 17.485873, 
126, 17.498236, 
126, 17.499794, 
126, 17.501341, 
126, 17.502881, 
126, 17.504427, 
126, 17.505966, 
169, 17.520921, 
169, 17.522493, 
169, 17.524058, 
169, 17.525610, 
138, 17.539866, 
138, 17.541423, 
138, 17.543059, 
138, 17.544619, 
138, 17.546160, 
138, 17.558302, 
138, 17.559875, 
138, 17.561425, 
138, 17.563012, 
138, 17.564574, 
138, 17.566145, 
159, 17.578468, 
159, 17.579950, 
159, 17.581425, 
159, 17.582983, 
159, 17.584544, 
159, 17.586098, 
162, 17.599855, 
162, 17.601403, 
162, 17.602948, 
162, 17.604491, 
162, 17.606058, 
161, 17.619870, 
161, 17.621416, 
161, 17.623019, 
161, 17.624584, 
161, 17.626124, 
116, 17.638455, 
116, 17.640003, 
116, 17.641539, 
116, 17.643141, 
116, 17.644685, 
116, 17.646227, 
115, 17.654530, 
115, 17.656078, 
115, 17.657611, 
115, 17.659158, 
115, 17.660697, 
115, 17.662137, 
115, 17.663603, 
115, 17.665067, 
115, 17.666507, 
101, 17.673456, 
101, 17.674933, 
101, 17.676425, 
101, 17.680771, 
101, 17.682259, 
101, 17.683742, 
101, 17.685244, 
101, 17.686780, 
113, 17.693732, 
113, 17.695237, 
113, 17.696782, 
113, 17.698309, 
113, 17.699814, 
113, 17.701328, 
113, 17.702814, 
113, 17.704338, 
113, 17.705830, 
113, 17.707348, 
140, 17.714845, 
140, 17.716429, 
140, 17.717968, 
140, 17.719437, 
140, 17.720911, 
140, 17.722406, 
140, 17.723933, 
140, 17.725409, 
140, 17.726879, 
189, 17.738726, 
189, 17.742153, 
189, 17.743773, 
189, 17.745379, 
189, 17.746972, 
136, 17.762626, 
136, 17.764126, 
136, 17.765597, 
136, 17.767064, 
163, 17.779175, 
163, 17.780657, 
163, 17.782144, 
163, 17.783677, 
163, 17.785140, 
163, 17.786604, 
163, 17.788116, 
184, 17.801922, 
184, 17.803446, 
184, 17.804956, 
184, 17.806440, 
184, 17.807901, 
150, 17.824580, 
150, 17.826084, 
150, 17.827544, 
156, 17.839862, 
156, 17.841381, 
156, 17.842905, 
156, 17.844462, 
156, 17.845939, 
156, 17.847408, 
162, 17.859985, 
162, 17.861457, 
162, 17.862926, 
162, 17.864423, 
162, 17.865886, 
162, 17.867411, 
148, 17.879801, 
148, 17.881295, 
148, 17.882784, 
148, 17.884267, 
148, 17.885796, 
148, 17.887286, 
161, 17.902325, 
161, 17.903792, 
161, 17.905255, 
161, 17.906745, 
161, 17.908200, 
158, 17.924868, 
158, 17.926387, 
158, 17.927847, 
161, 17.943015, 
161, 17.944555, 
161, 17.946045, 
161, 17.947584, 
156, 17.962033, 
156, 17.963520, 
156, 17.964985, 
156, 17.966451, 
156, 17.967916, 
113, 17.977428, 
113, 17.978918, 
113, 17.980415, 
113, 17.981891, 
113, 17.983347, 
113, 17.984807, 
113, 17.986275, 
113, 17.987746, 
133, 17.995755, 
133, 17.997242, 
133, 17.998737, 
133, 18.000218, 
133, 18.001755, 
133, 18.003248, 
133, 18.004781, 
133, 18.006320, 
133, 18.007843, 
148, 18.022058, 
148, 18.024257, 
148, 18.025769, 
148, 18.027272, 
148, 18.028745, 
154, 18.042061, 
154, 18.043693, 
154, 18.045259, 
154, 18.046852, 
154, 18.048466, 
157, 18.061668, 
157, 18.063165, 
157, 18.064649, 
157, 18.066167, 
157, 18.067648, 
157, 18.069116, 
161, 18.083390, 
161, 18.084901, 
161, 18.086402, 
161, 18.087879, 
161, 18.089374, 
158, 18.103105, 
158, 18.104577, 
158, 18.106128, 
158, 18.107620, 
158, 18.109077, 
161, 18.124606, 
161, 18.126096, 
161, 18.127547, 
161, 18.129001, 
167, 18.145476, 
167, 18.146979, 
167, 18.148476, 
167, 18.149972, 
154, 18.164588, 
154, 18.166106, 
154, 18.167609, 
154, 18.169093, 
149, 18.181434, 
149, 18.182921, 
149, 18.184411, 
149, 18.185875, 
149, 18.187343, 
149, 18.188873, 
155, 18.203494, 
155, 18.204994, 
155, 18.206480, 
155, 18.207991, 
155, 18.209465, 
161, 18.223688, 
161, 18.225149, 
161, 18.226593, 
161, 18.228058, 
161, 18.229517, 
144, 18.244248, 
144, 18.245744, 
144, 18.247208, 
144, 18.248734, 
144, 18.250252, 
160, 18.263869, 
160, 18.265371, 
160, 18.268320, 
160, 18.269828, 
167, 18.284907, 
167, 18.286383, 
167, 18.287842, 
167, 18.289354, 
168, 18.304874, 
168, 18.306416, 
168, 18.307889, 
168, 18.309351, 
152, 18.325006, 
152, 18.326521, 
152, 18.327992, 
152, 18.329458, 
138, 18.340689, 
138, 18.342172, 
138, 18.343633, 
138, 18.345224, 
138, 18.346698, 
138, 18.348197, 
180, 18.361621, 
180, 18.364655, 
180, 18.366299, 
180, 18.367951, 
180, 18.369601, 
180, 18.371264, 
178, 18.386119, 
178, 18.387929, 
178, 18.389449, 
178, 18.390977, 
142, 18.404774, 
142, 18.406268, 
142, 18.407743, 
142, 18.409199, 
142, 18.410669, 
163, 18.421693, 
163, 18.423152, 
163, 18.424611, 
163, 18.426103, 
163, 18.427558, 
163, 18.429015, 
163, 18.430470, 
149, 18.445890, 
149, 18.447365, 
149, 18.448819, 
149, 18.450275, 
121, 18.461034, 
121, 18.462500, 
121, 18.463979, 
121, 18.465442, 
121, 18.466911, 
121, 18.468390, 
121, 18.469852, 
121, 18.471329, 
154, 18.481849, 
154, 18.483326, 
154, 18.484790, 
154, 18.486247, 
154, 18.488073, 
154, 18.489561, 
154, 18.491023, 
161, 18.503950, 
161, 18.505426, 
161, 18.506881, 
161, 18.508342, 
161, 18.509803, 
161, 18.511259, 
150, 18.524245, 
150, 18.525706, 
150, 18.527161, 
150, 18.528621, 
150, 18.530160, 
150, 18.531618, 
123, 18.541358, 
123, 18.542845, 
123, 18.544466, 
123, 18.545926, 
123, 18.547400, 
123, 18.548897, 
123, 18.550418, 
123, 18.551909, 
108, 18.561077, 
108, 18.562553, 
108, 18.564013, 
108, 18.565475, 
108, 18.566940, 
108, 18.568399, 
108, 18.569869, 
108, 18.571336, 
103, 18.579206, 
103, 18.580730, 
103, 18.582250, 
103, 18.583720, 
103, 18.585189, 
103, 18.586673, 
103, 18.588430, 
103, 18.589952, 
103, 18.591428, 
101, 18.601052, 
101, 18.602593, 
101, 18.604079, 
101, 18.605534, 
101, 18.606991, 
101, 18.608454, 
101, 18.609918, 
101, 18.611408, 
101, 18.619471, 
101, 18.620968, 
101, 18.622470, 
101, 18.623969, 
101, 18.625481, 
101, 18.626969, 
101, 18.628466, 
101, 18.629957, 
101, 18.631444, 
110, 18.638882, 
110, 18.640381, 
110, 18.641878, 
110, 18.643378, 
110, 18.644950, 
110, 18.646437, 
110, 18.647939, 
110, 18.649441, 
110, 18.650990, 
110, 18.652572, 
137, 18.661396, 
137, 18.662878, 
137, 18.664348, 
137, 18.665809, 
137, 18.667279, 
137, 18.668747, 
137, 18.670219, 
137, 18.671691, 
148, 18.688954, 
148, 18.690485, 
148, 18.691970, 
132, 18.703058, 
132, 18.704541, 
132, 18.706028, 
132, 18.707489, 
132, 18.708955, 
132, 18.710417, 
132, 18.711887, 
165, 18.726555, 
165, 18.728038, 
165, 18.729497, 
165, 18.730963, 
165, 18.732427, 
145, 18.750927, 
145, 18.752402, 
141, 18.763180, 
141, 18.764672, 
141, 18.766225, 
141, 18.767686, 
141, 18.769146, 
141, 18.770613, 
141, 18.772075, 
140, 18.784271, 
140, 18.785749, 
140, 18.787218, 
140, 18.788691, 
140, 18.790691, 
140, 18.792199, 
145, 18.804421, 
145, 18.805916, 
145, 18.807442, 
145, 18.808923, 
145, 18.810445, 
145, 18.811920, 
157, 18.823280, 
157, 18.824760, 
157, 18.826226, 
157, 18.827686, 
157, 18.829156, 
157, 18.830684, 
157, 18.832153, 
155, 18.846709, 
155, 18.848183, 
155, 18.849655, 
155, 18.851169, 
155, 18.852692, 
159, 18.865689, 
159, 18.867194, 
159, 18.868727, 
159, 18.870198, 
159, 18.871667, 
159, 18.873139, 
155, 18.886714, 
155, 18.888203, 
155, 18.889622, 
155, 18.891106, 
155, 18.892533, 
121, 18.905831, 
121, 18.907340, 
121, 18.908778, 
121, 18.910223, 
121, 18.911665, 
121, 18.913102, 
122, 18.921154, 
122, 18.922585, 
122, 18.924021, 
122, 18.925468, 
122, 18.926891, 
122, 18.928343, 
122, 18.929776, 
122, 18.931267, 
122, 18.932752, 
151, 18.942777, 
151, 18.944265, 
151, 18.945703, 
151, 18.947147, 
151, 18.948590, 
151, 18.950061, 
151, 18.951498, 
151, 18.952935, 
151, 18.966092, 
151, 18.967544, 
151, 18.968984, 
151, 18.970423, 
151, 18.971866, 
151, 18.973317, 
152, 18.987236, 
152, 18.988697, 
152, 18.990204, 
152, 18.991714, 
152, 18.993218, 
161, 19.008982, 
161, 19.010459, 
161, 19.011919, 
161, 19.013417, 
157, 19.029786, 
157, 19.031253, 
157, 19.032706, 
157, 19.034205, 
160, 19.049888, 
160, 19.051414, 
160, 19.052875, 
166, 19.070107, 
166, 19.071585, 
166, 19.073113, 
153, 19.090519, 
153, 19.092031, 
153, 19.093488, 
142, 19.108735, 
142, 19.110230, 
142, 19.111699, 
142, 19.113167, 
93, 19.128143, 
93, 19.129933, 
93, 19.131461, 
93, 19.133063, 
93, 19.134669, 
129, 19.143728, 
129, 19.145301, 
129, 19.146921, 
129, 19.148462, 
129, 19.150003, 
129, 19.151536, 
129, 19.153116, 
129, 19.154663, 
159, 19.170422, 
159, 19.172006, 
149, 19.191509, 
149, 19.193153, 
149, 19.194796, 
158, 19.210413, 
158, 19.212029, 
158, 19.213599, 
166, 19.234027, 
167, 19.254583, 
150, 19.274066, 
137, 19.289637, 
137, 19.291207, 
137, 19.292812, 
137, 19.294358, 
170, 19.308841, 
170, 19.310439, 
170, 19.312001, 
170, 19.313552, 
170, 19.315093, 
170, 19.334690, 
135, 19.354503, 
164, 19.365636, 
164, 19.367104, 
164, 19.368575, 
164, 19.370058, 
164, 19.371530, 
164, 19.372996, 
164, 19.374467, 
151, 19.390116, 
151, 19.391600, 
151, 19.393143, 
151, 19.394653, 
120, 19.406181, 
120, 19.407650, 
120, 19.409158, 
120, 19.410629, 
120, 19.412095, 
120, 19.413559, 
120, 19.415026, 
152, 19.425529, 
152, 19.427068, 
152, 19.428590, 
152, 19.430101, 
152, 19.431569, 
152, 19.433040, 
152, 19.434526, 
152, 19.436021, 
161, 19.447993, 
161, 19.449471, 
161, 19.450933, 
161, 19.452409, 
161, 19.453880, 
161, 19.455344, 
163, 19.468219, 
163, 19.469727, 
163, 19.471218, 
163, 19.472722, 
163, 19.474203, 
163, 19.475718, 
136, 19.488597, 
136, 19.490085, 
136, 19.491558, 
136, 19.493314, 
136, 19.494815, 
136, 19.496317, 
113, 19.503144, 
113, 19.504631, 
113, 19.506162, 
113, 19.507677, 
113, 19.509163, 
113, 19.510650, 
113, 19.512149, 
113, 19.513635, 
113, 19.515125, 
110, 19.526062, 
110, 19.527628, 
110, 19.529184, 
110, 19.530719, 
110, 19.532243, 
110, 19.533792, 
110, 19.535326, 
114, 19.543078, 
114, 19.544645, 
114, 19.546235, 
114, 19.547801, 
114, 19.549350, 
114, 19.550848, 
114, 19.555786, 
126, 19.563015, 
126, 19.564499, 
126, 19.565958, 
126, 19.567426, 
126, 19.568890, 
126, 19.570368, 
126, 19.571835, 
126, 19.573310, 
126, 19.574840, 
126, 19.576370, 
174, 19.590792, 
174, 19.592310, 
174, 19.593731, 
174, 19.595155, 
174, 19.596584, 
143, 19.616506, 
153, 19.633233, 
153, 19.634837, 
153, 19.636386, 
177, 19.656350, 
149, 19.678422, 
156, 19.697434, 
157, 19.716771, 
146, 19.737268, 
159, 19.755593, 
159, 19.757084, 
156, 19.777890, 
160, 19.790681, 
160, 19.792717, 
160, 19.794217, 
160, 19.795733, 
160, 19.797210, 
154, 19.811978, 
154, 19.813470, 
154, 19.814930, 
154, 19.816398, 
154, 19.817868, 
121, 19.831157, 
121, 19.832643, 
121, 19.834151, 
121, 19.835633, 
121, 19.837102, 
124, 19.845406, 
124, 19.846887, 
124, 19.848372, 
124, 19.849836, 
124, 19.851314, 
124, 19.852788, 
124, 19.854267, 
124, 19.855749, 
124, 19.857228, 
162, 19.873277, 
162, 19.874845, 
162, 19.876314, 
162, 19.877819, 
162, 19.879298, 
166, 19.890054, 
166, 19.892720, 
166, 19.894221, 
166, 19.895688, 
166, 19.897138, 
166, 19.898597, 
156, 19.914049, 
156, 19.915573, 
156, 19.917085, 
156, 19.918566, 
162, 19.933342, 
162, 19.934820, 
162, 19.936282, 
162, 19.937747, 
162, 19.939220, 
156, 19.953616, 
156, 19.955099, 
156, 19.956566, 
156, 19.958051, 
156, 19.959530, 
159, 19.974466, 
159, 19.975957, 
159, 19.977458, 
159, 19.978919, 
164, 19.993929, 
164, 19.995414, 
164, 19.996894, 
164, 19.998379, 
164, 19.999846, 
150, 20.014416, 
150, 20.015947, 
150, 20.017413, 
150, 20.018875, 
143, 20.032751, 
143, 20.034245, 
143, 20.035717, 
143, 20.037188, 
143, 20.038668, 
143, 20.040155, 
153, 20.052416, 
153, 20.053908, 
153, 20.055377, 
153, 20.056846, 
153, 20.058339, 
153, 20.059799, 
158, 20.073567, 
158, 20.075040, 
158, 20.076503, 
158, 20.077967, 
158, 20.079438, 
161, 20.093531, 
161, 20.095045, 
161, 20.096531, 
161, 20.097993, 
161, 20.099468, 
155, 20.112880, 
155, 20.114374, 
155, 20.115899, 
155, 20.117368, 
155, 20.118830, 
155, 20.120299, 
163, 20.135145, 
163, 20.136660, 
163, 20.138153, 
163, 20.139647, 
168, 20.155355, 
168, 20.156852, 
168, 20.158343, 
168, 20.159808, 
149, 20.175442, 
149, 20.176915, 
149, 20.178455, 
149, 20.179924, 
143, 20.193090, 
143, 20.194622, 
143, 20.196123, 
143, 20.197597, 
143, 20.199106, 
143, 20.200611, 
146, 20.209628, 
146, 20.211141, 
146, 20.212606, 
146, 20.214171, 
146, 20.215658, 
146, 20.217218, 
146, 20.218727, 
146, 20.220218, 
172, 20.234980, 
172, 20.236459, 
172, 20.237930, 
172, 20.239399, 
172, 20.240867, 
164, 20.254854, 
164, 20.256330, 
164, 20.257802, 
164, 20.259260, 
164, 20.260730, 
145, 20.272395, 
145, 20.273873, 
145, 20.275342, 
145, 20.276829, 
145, 20.278296, 
145, 20.279767, 
145, 20.281268, 
171, 20.295147, 
171, 20.296639, 
171, 20.298129, 
171, 20.299607, 
171, 20.301080, 
133, 20.313284, 
133, 20.314765, 
133, 20.316231, 
133, 20.317758, 
133, 20.319226, 
133, 20.320701, 
143, 20.329984, 
143, 20.331478, 
143, 20.332966, 
143, 20.334438, 
143, 20.335929, 
143, 20.337418, 
143, 20.338889, 
143, 20.340393, 
160, 20.353327, 
160, 20.354807, 
160, 20.356277, 
160, 20.357750, 
160, 20.359218, 
160, 20.360712, 
162, 20.373833, 
162, 20.375313, 
162, 20.376775, 
162, 20.378256, 
162, 20.379724, 
162, 20.381187, 
133, 20.393630, 
133, 20.395138, 
133, 20.396630, 
133, 20.398116, 
133, 20.399584, 
133, 20.401046, 
120, 20.410206, 
120, 20.411689, 
120, 20.413162, 
120, 20.414631, 
120, 20.416101, 
120, 20.417629, 
120, 20.419101, 
120, 20.420571, 
101, 20.427988, 
101, 20.429522, 
101, 20.431019, 
101, 20.432490, 
101, 20.433958, 
101, 20.435433, 
101, 20.436902, 
101, 20.438395, 
101, 20.439871, 
101, 20.441343, 
114, 20.448570, 
114, 20.450119, 
114, 20.451630, 
114, 20.453102, 
114, 20.454580, 
114, 20.456052, 
114, 20.457533, 
114, 20.459012, 
114, 20.460483, 
114, 20.462050, 
101, 20.468177, 
101, 20.469713, 
101, 20.471227, 
101, 20.472768, 
101, 20.474255, 
101, 20.475749, 
101, 20.477238, 
101, 20.478738, 
101, 20.480222, 
101, 20.481721, 
96, 20.488344, 
96, 20.489882, 
96, 20.491422, 
96, 20.492952, 
96, 20.494461, 
96, 20.495953, 
96, 20.497433, 
96, 20.498913, 
96, 20.500405, 
96, 20.501884, 
119, 20.508778, 
119, 20.510294, 
119, 20.511797, 
119, 20.513306, 
119, 20.514818, 
119, 20.516326, 
119, 20.517915, 
119, 20.519441, 
119, 20.520971, 
159, 20.537265, 
159, 20.538828, 
159, 20.540301, 
159, 20.541783, 
129, 20.552288, 
129, 20.553768, 
129, 20.555238, 
129, 20.556704, 
129, 20.558191, 
129, 20.559654, 
129, 20.561138, 
129, 20.562601, 
143, 20.574229, 
143, 20.575705, 
143, 20.577164, 
143, 20.578628, 
143, 20.580108, 
143, 20.581579, 
169, 20.597085, 
169, 20.598599, 
169, 20.600105, 
169, 20.601592, 
149, 20.613847, 
149, 20.619677, 
149, 20.621257, 
149, 20.622817, 
151, 20.634495, 
151, 20.638664, 
151, 20.640287, 
151, 20.641844, 
145, 20.655079, 
145, 20.656634, 
145, 20.658176, 
145, 20.659717, 
145, 20.661257, 
145, 20.662794, 
155, 20.674322, 
155, 20.675904, 
155, 20.677449, 
155, 20.678994, 
155, 20.680548, 
155, 20.682116, 
162, 20.696460, 
162, 20.698059, 
162, 20.699605, 
162, 20.701159, 
162, 20.702712, 
158, 20.716291, 
158, 20.722498, 
156, 20.738552, 
156, 20.740395, 
156, 20.741952, 
156, 20.743496, 
127, 20.757175, 
127, 20.758724, 
127, 20.760226, 
129, 20.771283, 
129, 20.772848, 
129, 20.774413, 
129, 20.775955, 
129, 20.777618, 
129, 20.779165, 
129, 20.780709, 
129, 20.782287, 
145, 20.793448, 
145, 20.795017, 
145, 20.798501, 
145, 20.800059, 
145, 20.801603, 
145, 20.803152, 
149, 20.816262, 
149, 20.817810, 
149, 20.819343, 
149, 20.820875, 
149, 20.822355, 
149, 20.823802, 
150, 20.837574, 
150, 20.839120, 
150, 20.840645, 
150, 20.842193, 
150, 20.843788, 
161, 20.859252, 
161, 20.860790, 
161, 20.862217, 
161, 20.863637, 
155, 20.880647, 
155, 20.882115, 
155, 20.883538, 
159, 20.900797, 
159, 20.902231, 
159, 20.903659, 
164, 20.920848, 
164, 20.922294, 
164, 20.923714, 
152, 20.943172, 
152, 20.944627, 
143, 20.960621, 
143, 20.962123, 
143, 20.963599, 
153, 20.979045, 
153, 20.980531, 
153, 20.981996, 
153, 20.983486, 
160, 21.001338, 
160, 21.002835, 
160, 21.004309, 
161, 21.018646, 
161, 21.020146, 
161, 21.021620, 
161, 21.023087, 
161, 21.024578, 
151, 21.039020, 
151, 21.040559, 
151, 21.042048, 
151, 21.043520, 
151, 21.044990, 
162, 21.059159, 
162, 21.060755, 
162, 21.062227, 
162, 21.063696, 
162, 21.065171, 
168, 21.079880, 
168, 21.081368, 
168, 21.082869, 
168, 21.084352, 
168, 21.099999, 
168, 21.101476, 
168, 21.102986, 
168, 21.104455, 
140, 21.116719, 
140, 21.118286, 
140, 21.119754, 
140, 21.121241, 
140, 21.122704, 
139, 21.136288, 
139, 21.137899, 
139, 21.139488, 
139, 21.141093, 
139, 21.142632, 
139, 21.144205, 
139, 21.145780, 
173, 21.159645, 
173, 21.161203, 
173, 21.162742, 
173, 21.164284, 
173, 21.165857, 
165, 21.182275, 
165, 21.183770, 
165, 21.185263, 
131, 21.198750, 
131, 21.200240, 
131, 21.201749, 
131, 21.203241, 
131, 21.204723, 
170, 21.219615, 
170, 21.221106, 
170, 21.222664, 
170, 21.224151, 
170, 21.225631, 
139, 21.240054, 
139, 21.241710, 
139, 21.243257, 
139, 21.244795, 
135, 21.253863, 
135, 21.255413, 
135, 21.256951, 
135, 21.258484, 
135, 21.260022, 
135, 21.261556, 
135, 21.263105, 
135, 21.264644, 
135, 21.266217, 
133, 21.277786, 
133, 21.279368, 
133, 21.280927, 
133, 21.282476, 
133, 21.284019, 
133, 21.285553, 
149, 21.296390, 
149, 21.297953, 
149, 21.299490, 
149, 21.301037, 
149, 21.302574, 
149, 21.304118, 
149, 21.305657, 
132, 21.316733, 
132, 21.318272, 
132, 21.319807, 
132, 21.321330, 
132, 21.322877, 
132, 21.324459, 
132, 21.325938, 
117, 21.334079, 
117, 21.335540, 
117, 21.336995, 
117, 21.338448, 
117, 21.339930, 
117, 21.341467, 
117, 21.342931, 
117, 21.344412, 
117, 21.345888, 
110, 21.353396, 
110, 21.354920, 
110, 21.356441, 
110, 21.357940, 
110, 21.359419, 
110, 21.360912, 
110, 21.362394, 
110, 21.363877, 
110, 21.365352, 
96, 21.374028, 
96, 21.375836, 
96, 21.377372, 
96, 21.378870, 
96, 21.380374, 
96, 21.381920, 
96, 21.383441, 
96, 21.384961, 
96, 21.386499, 
118, 21.393124, 
118, 21.394662, 
118, 21.396169, 
118, 21.397686, 
118, 21.399207, 
118, 21.400691, 
118, 21.402192, 
118, 21.403678, 
118, 21.405165, 
118, 21.406669, 
110, 21.418069, 
110, 21.419662, 
110, 21.421176, 
110, 21.422691, 
110, 21.424223, 
110, 21.425774, 
98, 21.436690, 
