GPU Power (W), Time (S), 
118, 12.487827, 
118, 12.489282, 
118, 12.490746, 
118, 12.492202, 
118, 12.493658, 
118, 12.495110, 
118, 12.496562, 
118, 12.498039, 
104, 12.504630, 
104, 12.506092, 
104, 12.507569, 
104, 12.509036, 
104, 12.510524, 
104, 12.512001, 
104, 12.513569, 
104, 12.515049, 
104, 12.516510, 
104, 12.517984, 
111, 12.524503, 
111, 12.525990, 
111, 12.527446, 
111, 12.528907, 
111, 12.530394, 
111, 12.531867, 
111, 12.533354, 
111, 12.534887, 
111, 12.536349, 
111, 12.537821, 
137, 12.548718, 
137, 12.550368, 
137, 12.552031, 
137, 12.553621, 
137, 12.555204, 
137, 12.556798, 
137, 12.558391, 
166, 12.572763, 
166, 12.574355, 
166, 12.575896, 
166, 12.577439, 
162, 12.588786, 
162, 12.590270, 
162, 12.591746, 
162, 12.593326, 
162, 12.594897, 
162, 12.596437, 
162, 12.597998, 
172, 12.608901, 
172, 12.615204, 
172, 12.616777, 
172, 12.618347, 
152, 12.630602, 
152, 12.634122, 
152, 12.635687, 
152, 12.637225, 
152, 12.638771, 
135, 12.647679, 
135, 12.649228, 
135, 12.650782, 
135, 12.652328, 
135, 12.653864, 
135, 12.655400, 
135, 12.656951, 
135, 12.658486, 
156, 12.669247, 
156, 12.670817, 
156, 12.672344, 
156, 12.673868, 
156, 12.675399, 
156, 12.676945, 
156, 12.678488, 
155, 12.691042, 
155, 12.694832, 
155, 12.696384, 
155, 12.697930, 
155, 12.699483, 
136, 12.709823, 
136, 12.711375, 
136, 12.712926, 
136, 12.714471, 
136, 12.716011, 
136, 12.717546, 
136, 12.719119, 
139, 12.730305, 
139, 12.731844, 
139, 12.733386, 
139, 12.734924, 
139, 12.736455, 
139, 12.738008, 
139, 12.739541, 
157, 12.749707, 
157, 12.751277, 
157, 12.752813, 
157, 12.754344, 
157, 12.755784, 
157, 12.757254, 
157, 12.758738, 
153, 12.770212, 
153, 12.773291, 
153, 12.774793, 
153, 12.776256, 
153, 12.777731, 
153, 12.779202, 
136, 12.791798, 
136, 12.793254, 
136, 12.794716, 
136, 12.796165, 
136, 12.797612, 
136, 12.799072, 
151, 12.811819, 
151, 12.813283, 
151, 12.814744, 
151, 12.816208, 
151, 12.817654, 
151, 12.819122, 
127, 12.833205, 
127, 12.834665, 
127, 12.836138, 
127, 12.837596, 
127, 12.839110, 
104, 12.848090, 
104, 12.849567, 
104, 12.851074, 
104, 12.852568, 
104, 12.854051, 
104, 12.855525, 
104, 12.857036, 
104, 12.858545, 
104, 12.860084, 
102, 12.866764, 
102, 12.868426, 
102, 12.869984, 
102, 12.871542, 
102, 12.873362, 
102, 12.874951, 
102, 12.876499, 
102, 12.878004, 
102, 12.879554, 
114, 12.887265, 
114, 12.891225, 
114, 12.892786, 
114, 12.894340, 
114, 12.895903, 
114, 12.897470, 
114, 12.899047, 
137, 12.916185, 
137, 12.917841, 
137, 12.919404, 
137, 12.920971, 
151, 12.934255, 
151, 12.935831, 
151, 12.937386, 
151, 12.938939, 
151, 12.940430, 
151, 12.952748, 
151, 12.954311, 
151, 12.955870, 
151, 12.957414, 
151, 12.958961, 
151, 12.960523, 
157, 12.972884, 
157, 12.974451, 
157, 12.976003, 
157, 12.977537, 
157, 12.979069, 
157, 12.980612, 
132, 12.994565, 
132, 12.996393, 
132, 12.997950, 
132, 12.999495, 
132, 13.001031, 
132, 13.009821, 
132, 13.011375, 
132, 13.013031, 
132, 13.014571, 
132, 13.016111, 
132, 13.017704, 
132, 13.019242, 
132, 13.020774, 
155, 13.032993, 
155, 13.034581, 
155, 13.036126, 
155, 13.037669, 
155, 13.039185, 
155, 13.040720, 
143, 13.053656, 
143, 13.055222, 
143, 13.056772, 
143, 13.058326, 
143, 13.059880, 
143, 13.061447, 
140, 13.071895, 
140, 13.073485, 
140, 13.075069, 
140, 13.076650, 
140, 13.078219, 
140, 13.079874, 
140, 13.081561, 
132, 13.091920, 
132, 13.093499, 
132, 13.095033, 
132, 13.096695, 
132, 13.098230, 
132, 13.099763, 
132, 13.101301, 
137, 13.112324, 
137, 13.113896, 
137, 13.115442, 
137, 13.117226, 
137, 13.118762, 
137, 13.120302, 
137, 13.121854, 
150, 13.131966, 
150, 13.133531, 
150, 13.135065, 
150, 13.136601, 
150, 13.138138, 
150, 13.139667, 
150, 13.141197, 
136, 13.153014, 
136, 13.154570, 
136, 13.156106, 
136, 13.157655, 
136, 13.159182, 
136, 13.160712, 
151, 13.174151, 
151, 13.175699, 
151, 13.177233, 
151, 13.178773, 
151, 13.180310, 
151, 13.181851, 
122, 13.194769, 
122, 13.196480, 
122, 13.198014, 
122, 13.199563, 
122, 13.201094, 
103, 13.209665, 
103, 13.211197, 
103, 13.212729, 
103, 13.214261, 
103, 13.215802, 
103, 13.217620, 
103, 13.219196, 
103, 13.220740, 
103, 13.222293, 
102, 13.229077, 
102, 13.230633, 
102, 13.232120, 
102, 13.233613, 
102, 13.235142, 
102, 13.236654, 
102, 13.238204, 
102, 13.240975, 
135, 13.249716, 
135, 13.251266, 
135, 13.252999, 
135, 13.254537, 
135, 13.256082, 
135, 13.257617, 
135, 13.259152, 
135, 13.260695, 
135, 13.262236, 
172, 13.274980, 
172, 13.276621, 
172, 13.278163, 
172, 13.279817, 
172, 13.281356, 
172, 13.282923, 
162, 13.300418, 
162, 13.302073, 
149, 13.316194, 
149, 13.317765, 
149, 13.319324, 
149, 13.320854, 
149, 13.322378, 
156, 13.337037, 
156, 13.338590, 
156, 13.340143, 
156, 13.341680, 
128, 13.355549, 
128, 13.357039, 
128, 13.358495, 
128, 13.359944, 
128, 13.361389, 
128, 13.362958, 
138, 13.372428, 
138, 13.373936, 
138, 13.375424, 
138, 13.377225, 
138, 13.380018, 
138, 13.381676, 
138, 13.383234, 
151, 13.395300, 
151, 13.396808, 
151, 13.398289, 
151, 13.399765, 
151, 13.401309, 
151, 13.402793, 
145, 13.415658, 
145, 13.417161, 
145, 13.418631, 
145, 13.420108, 
145, 13.421584, 
145, 13.423136, 
138, 13.433481, 
138, 13.435016, 
138, 13.436600, 
138, 13.438148, 
138, 13.439720, 
138, 13.441273, 
138, 13.442833, 
132, 13.453662, 
132, 13.456219, 
132, 13.457801, 
132, 13.459367, 
132, 13.460916, 
132, 13.462481, 
137, 13.478694, 
137, 13.480277, 
137, 13.481828, 
137, 13.483390, 
154, 13.494686, 
154, 13.496166, 
154, 13.497647, 
154, 13.499122, 
154, 13.500606, 
154, 13.502231, 
140, 13.513437, 
140, 13.514914, 
140, 13.516388, 
140, 13.517856, 
140, 13.519325, 
140, 13.520893, 
140, 13.522448, 
152, 13.536616, 
152, 13.538176, 
114, 13.560589, 
103, 13.570909, 
103, 13.572412, 
103, 13.573896, 
103, 13.579286, 
103, 13.580783, 
103, 13.582224, 
103, 13.583661, 
105, 13.589986, 
105, 13.591419, 
105, 13.592872, 
105, 13.594347, 
105, 13.595796, 
105, 13.597285, 
105, 13.598795, 
105, 13.600275, 
105, 13.601736, 
105, 13.603174, 
150, 13.611964, 
150, 13.613442, 
150, 13.614929, 
150, 13.616409, 
150, 13.617909, 
150, 13.619426, 
150, 13.620962, 
150, 13.622482, 
150, 13.623948, 
156, 13.634735, 
156, 13.636325, 
156, 13.637778, 
156, 13.639263, 
156, 13.640733, 
156, 13.642226, 
156, 13.643733, 
161, 13.657158, 
161, 13.660166, 
161, 13.661635, 
161, 13.663167, 
149, 13.676743, 
149, 13.678250, 
149, 13.679836, 
149, 13.681265, 
149, 13.682691, 
149, 13.684140, 
154, 13.697079, 
154, 13.698544, 
154, 13.699990, 
154, 13.701445, 
154, 13.702921, 
154, 13.704393, 
128, 13.716661, 
128, 13.718125, 
128, 13.719575, 
128, 13.721044, 
128, 13.722512, 
128, 13.723961, 
137, 13.734607, 
137, 13.736062, 
137, 13.737506, 
137, 13.738955, 
137, 13.740418, 
137, 13.741857, 
164, 13.759299, 
164, 13.761963, 
164, 13.763421, 
164, 13.764899, 
143, 13.778868, 
143, 13.780393, 
143, 13.781902, 
143, 13.783353, 
143, 13.784838, 
143, 13.786309, 
135, 13.796276, 
135, 13.797762, 
135, 13.799283, 
135, 13.800754, 
135, 13.802223, 
135, 13.803717, 
135, 13.805216, 
132, 13.817076, 
132, 13.818545, 
132, 13.820005, 
132, 13.821475, 
132, 13.822950, 
132, 13.824420, 
132, 13.825902, 
138, 13.839225, 
138, 13.840709, 
138, 13.842171, 
138, 13.843691, 
138, 13.845154, 
138, 13.846609, 
149, 13.858436, 
149, 13.859929, 
149, 13.861417, 
149, 13.863033, 
149, 13.864496, 
149, 13.865960, 
142, 13.876616, 
142, 13.878118, 
142, 13.879773, 
142, 13.881276, 
142, 13.882784, 
142, 13.884263, 
142, 13.885762, 
153, 13.899287, 
153, 13.900860, 
153, 13.902347, 
153, 13.903809, 
153, 13.905252, 
153, 13.906681, 
117, 13.918391, 
117, 13.919993, 
117, 13.921557, 
117, 13.923127, 
117, 13.924650, 
117, 13.926124, 
102, 13.934096, 
102, 13.935652, 
102, 13.937230, 
102, 13.938794, 
102, 13.940351, 
102, 13.941895, 
102, 13.943452, 
102, 13.944999, 
102, 13.946551, 
94, 13.953476, 
94, 13.959204, 
94, 13.960765, 
94, 13.962609, 
94, 13.964208, 
94, 13.965771, 
137, 13.976021, 
137, 13.978685, 
137, 13.980283, 
137, 13.981841, 
137, 13.983384, 
137, 13.984927, 
137, 13.986462, 
138, 13.996891, 
138, 14.003211, 
138, 14.004787, 
138, 14.006371, 
144, 14.020318, 
144, 14.027228, 
146, 14.038793, 
146, 14.040288, 
146, 14.041761, 
146, 14.043295, 
146, 14.044852, 
146, 14.046476, 
154, 14.059466, 
154, 14.061037, 
154, 14.062939, 
154, 14.064447, 
154, 14.065924, 
154, 14.067394, 
122, 14.077448, 
122, 14.080424, 
122, 14.084108, 
122, 14.085675, 
122, 14.087114, 
142, 14.097071, 
142, 14.098643, 
142, 14.100192, 
142, 14.101733, 
142, 14.103277, 
142, 14.104803, 
142, 14.106384, 
163, 14.121448, 
163, 14.122972, 
163, 14.124419, 
163, 14.125873, 
163, 14.127318, 
134, 14.140003, 
134, 14.141613, 
134, 14.143210, 
134, 14.144817, 
134, 14.146397, 
134, 14.147935, 
135, 14.159050, 
135, 14.160626, 
135, 14.162187, 
135, 14.163741, 
135, 14.165278, 
135, 14.166838, 
128, 14.177944, 
128, 14.183200, 
128, 14.184749, 
128, 14.186295, 
128, 14.187833, 
134, 14.199610, 
134, 14.203000, 
134, 14.204590, 
134, 14.206162, 
134, 14.207723, 
142, 14.220421, 
142, 14.222280, 
142, 14.223885, 
142, 14.225427, 
142, 14.226978, 
142, 14.228552, 
145, 14.239053, 
145, 14.240599, 
145, 14.242139, 
145, 14.243681, 
145, 14.245230, 
145, 14.246789, 
145, 14.248325, 
153, 14.261776, 
153, 14.263339, 
153, 14.264893, 
153, 14.266455, 
153, 14.268010, 
116, 14.278854, 
116, 14.280398, 
116, 14.281945, 
116, 14.283490, 
116, 14.285031, 
116, 14.286578, 
116, 14.288116, 
102, 14.295411, 
102, 14.296974, 
102, 14.298534, 
102, 14.300083, 
102, 14.301624, 
102, 14.303159, 
102, 14.304702, 
102, 14.306247, 
102, 14.307795, 
99, 14.314897, 
99, 14.316501, 
99, 14.318038, 
99, 14.319581, 
99, 14.321122, 
99, 14.322715, 
99, 14.324261, 
99, 14.325802, 
99, 14.327336, 
99, 14.328896, 
139, 14.338430, 
139, 14.340043, 
139, 14.341583, 
139, 14.343134, 
139, 14.344668, 
139, 14.346345, 
139, 14.347903, 
152, 14.359764, 
152, 14.361319, 
152, 14.362872, 
152, 14.364420, 
152, 14.365963, 
152, 14.367512, 
152, 14.369086, 
148, 14.380727, 
148, 14.382292, 
148, 14.383850, 
148, 14.385410, 
148, 14.386979, 
148, 14.388552, 
143, 14.400857, 
143, 14.402410, 
143, 14.403959, 
143, 14.405518, 
143, 14.407075, 
143, 14.408618, 
153, 14.421640, 
153, 14.423264, 
153, 14.424776, 
153, 14.426296, 
153, 14.427824, 
118, 14.438772, 
118, 14.440323, 
118, 14.441864, 
118, 14.443398, 
118, 14.444930, 
118, 14.446465, 
118, 14.447995, 
143, 14.459302, 
143, 14.460889, 
143, 14.462428, 
143, 14.463972, 
143, 14.465514, 
143, 14.467045, 
143, 14.468579, 
154, 14.481585, 
154, 14.483165, 
154, 14.484700, 
154, 14.486249, 
154, 14.487787, 
154, 14.489331, 
133, 14.499828, 
133, 14.501375, 
133, 14.502915, 
133, 14.504466, 
133, 14.506035, 
133, 14.507580, 
133, 14.509130, 
139, 14.520793, 
139, 14.522368, 
139, 14.523979, 
139, 14.525537, 
139, 14.527078, 
139, 14.528620, 
138, 14.539646, 
138, 14.541211, 
138, 14.542817, 
138, 14.544320, 
138, 14.545775, 
138, 14.547230, 
138, 14.548675, 
133, 14.560232, 
133, 14.561734, 
133, 14.563223, 
133, 14.564702, 
133, 14.566165, 
133, 14.567653, 
133, 14.569111, 
140, 14.581965, 
140, 14.583461, 
140, 14.584918, 
140, 14.586411, 
140, 14.587865, 
140, 14.589327, 
146, 14.600188, 
146, 14.601646, 
146, 14.603120, 
146, 14.604609, 
146, 14.606099, 
146, 14.607545, 
146, 14.608997, 
152, 14.622709, 
152, 14.624470, 
152, 14.625968, 
152, 14.627413, 
152, 14.628891, 
115, 14.639239, 
115, 14.640716, 
115, 14.642206, 
115, 14.643676, 
115, 14.645179, 
115, 14.646665, 
115, 14.648140, 
115, 14.649646, 
102, 14.656569, 
102, 14.658082, 
102, 14.659572, 
102, 14.661059, 
102, 14.662527, 
102, 14.663986, 
102, 14.665447, 
102, 14.666913, 
102, 14.668400, 
102, 14.669904, 
106, 14.676533, 
106, 14.678071, 
106, 14.679573, 
106, 14.681083, 
106, 14.682559, 
106, 14.684042, 
106, 14.685552, 
106, 14.687079, 
106, 14.688555, 
106, 14.690058, 
136, 14.699942, 
136, 14.701499, 
136, 14.703024, 
136, 14.704529, 
136, 14.706028, 
136, 14.707549, 
136, 14.709016, 
160, 14.721509, 
160, 14.722975, 
160, 14.724484, 
160, 14.725958, 
160, 14.727442, 
160, 14.728889, 
160, 14.730357, 
148, 14.742814, 
148, 14.744282, 
148, 14.745737, 
148, 14.747238, 
148, 14.748684, 
148, 14.750130, 
151, 14.762688, 
151, 14.764165, 
151, 14.765639, 
151, 14.767159, 
151, 14.768660, 
151, 14.770138, 
144, 14.783566, 
144, 14.785045, 
144, 14.786546, 
144, 14.788030, 
144, 14.789515, 
121, 14.800041, 
121, 14.801498, 
121, 14.802987, 
121, 14.804454, 
121, 14.805945, 
121, 14.807439, 
121, 14.808886, 
121, 14.810333, 
139, 14.820644, 
139, 14.822115, 
139, 14.823566, 
139, 14.825285, 
139, 14.826800, 
139, 14.828253, 
139, 14.829716, 
150, 14.842564, 
150, 14.844060, 
150, 14.845554, 
150, 14.846994, 
150, 14.848439, 
150, 14.849880, 
138, 14.862710, 
138, 14.864192, 
138, 14.865646, 
138, 14.867142, 
138, 14.868599, 
138, 14.870085, 
133, 14.881518, 
133, 14.882973, 
133, 14.884439, 
133, 14.885898, 
133, 14.887345, 
133, 14.888775, 
133, 14.890191, 
146, 14.900645, 
146, 14.902100, 
146, 14.903562, 
146, 14.905068, 
146, 14.906535, 
146, 14.907982, 
146, 14.909418, 
146, 14.910865, 
133, 14.922725, 
133, 14.924189, 
133, 14.925795, 
133, 14.927354, 
133, 14.928917, 
133, 14.930486, 
136, 14.944695, 
136, 14.946906, 
136, 14.948424, 
136, 14.949915, 
136, 14.951419, 
150, 14.963423, 
150, 14.964962, 
150, 14.966504, 
150, 14.968053, 
150, 14.969546, 
150, 14.971071, 
141, 14.984829, 
141, 14.986349, 
141, 14.987803, 
141, 14.989251, 
141, 14.990779, 
112, 15.000405, 
112, 15.001917, 
112, 15.003399, 
112, 15.004904, 
112, 15.006362, 
112, 15.007852, 
112, 15.009365, 
112, 15.010875, 
102, 15.018028, 
102, 15.019571, 
102, 15.021059, 
102, 15.022548, 
102, 15.024006, 
102, 15.025493, 
102, 15.026971, 
102, 15.028436, 
102, 15.029910, 
102, 15.031391, 
109, 15.038470, 
109, 15.039996, 
109, 15.041452, 
109, 15.042923, 
109, 15.044428, 
109, 15.045969, 
109, 15.047467, 
109, 15.048955, 
109, 15.050463, 
109, 15.051974, 
130, 15.062589, 
130, 15.064071, 
130, 15.065523, 
130, 15.067048, 
130, 15.068559, 
130, 15.070009, 
130, 15.071454, 
167, 15.082712, 
167, 15.084245, 
167, 15.085762, 
167, 15.087289, 
167, 15.088737, 
167, 15.090228, 
167, 15.091753, 
145, 15.103414, 
145, 15.104933, 
145, 15.106407, 
145, 15.107874, 
145, 15.109391, 
145, 15.110883, 
159, 15.123292, 
159, 15.124745, 
159, 15.126196, 
159, 15.127644, 
159, 15.129089, 
159, 15.130558, 
159, 15.132017, 
136, 15.145112, 
136, 15.146625, 
136, 15.148137, 
136, 15.149567, 
136, 15.151037, 
126, 15.160665, 
126, 15.162166, 
126, 15.163623, 
126, 15.165281, 
126, 15.166752, 
126, 15.168259, 
126, 15.169752, 
126, 15.171293, 
146, 15.182964, 
146, 15.184429, 
146, 15.185951, 
146, 15.187392, 
146, 15.188843, 
146, 15.190365, 
146, 15.191887, 
146, 15.205091, 
146, 15.206599, 
146, 15.208098, 
146, 15.209596, 
146, 15.211057, 
146, 15.212605, 
133, 15.222938, 
133, 15.224440, 
133, 15.225926, 
133, 15.227400, 
133, 15.228873, 
133, 15.230398, 
133, 15.231929, 
135, 15.242509, 
135, 15.243978, 
135, 15.245544, 
135, 15.247016, 
135, 15.248571, 
135, 15.250080, 
135, 15.251611, 
153, 15.264825, 
153, 15.266304, 
153, 15.267763, 
153, 15.269219, 
153, 15.270677, 
153, 15.272226, 
155, 15.283929, 
155, 15.285526, 
155, 15.287074, 
155, 15.288619, 
155, 15.290167, 
155, 15.291709, 
155, 15.293252, 
139, 15.305748, 
139, 15.309410, 
139, 15.310991, 
139, 15.312581, 
153, 15.326229, 
153, 15.327829, 
153, 15.329482, 
153, 15.331116, 
153, 15.332697, 
128, 15.347057, 
128, 15.348639, 
128, 15.350189, 
128, 15.351728, 
128, 15.353376, 
105, 15.362357, 
105, 15.363951, 
105, 15.365507, 
105, 15.367047, 
105, 15.368585, 
105, 15.370307, 
105, 15.371848, 
105, 15.373386, 
102, 15.380664, 
102, 15.382231, 
102, 15.383771, 
102, 15.385325, 
102, 15.386869, 
102, 15.388425, 
102, 15.389969, 
102, 15.391508, 
102, 15.393047, 
113, 15.401018, 
113, 15.402571, 
113, 15.404100, 
113, 15.405666, 
113, 15.407204, 
113, 15.408756, 
113, 15.410360, 
113, 15.411905, 
113, 15.413444, 
133, 15.430107, 
133, 15.431768, 
133, 15.433310, 
156, 15.447544, 
156, 15.451278, 
156, 15.452839, 
156, 15.454385, 
153, 15.466674, 
153, 15.468162, 
153, 15.469646, 
153, 15.471124, 
153, 15.472698, 
153, 15.474257, 
157, 15.486558, 
157, 15.488065, 
157, 15.489640, 
157, 15.491201, 
157, 15.492769, 
157, 15.494325, 
131, 15.507963, 
131, 15.509457, 
131, 15.510930, 
131, 15.512414, 
131, 15.513970, 
134, 15.523257, 
134, 15.524819, 
134, 15.526386, 
134, 15.527933, 
134, 15.529482, 
134, 15.531044, 
134, 15.532593, 
134, 15.534113, 
148, 15.545436, 
148, 15.546931, 
148, 15.549379, 
148, 15.551371, 
148, 15.552948, 
148, 15.554491, 
145, 15.567346, 
145, 15.568816, 
145, 15.570309, 
145, 15.571818, 
145, 15.573334, 
145, 15.574977, 
140, 15.585893, 
140, 15.587520, 
140, 15.589082, 
140, 15.594137, 
135, 15.605879, 
135, 15.607444, 
135, 15.608984, 
135, 15.610527, 
135, 15.612069, 
135, 15.613629, 
135, 15.615186, 
141, 15.629650, 
141, 15.631284, 
141, 15.632833, 
141, 15.634381, 
153, 15.646735, 
153, 15.648286, 
153, 15.649837, 
153, 15.651412, 
153, 15.652958, 
153, 15.654505, 
136, 15.666743, 
136, 15.671359, 
136, 15.672916, 
136, 15.674492, 
136, 15.676086, 
152, 15.687928, 
152, 15.689496, 
152, 15.691055, 
152, 15.692613, 
152, 15.694181, 
152, 15.695732, 
122, 15.708742, 
122, 15.710344, 
122, 15.714268, 
122, 15.715758, 
103, 15.723295, 
103, 15.724795, 
103, 15.726285, 
103, 15.727776, 
103, 15.729280, 
103, 15.730832, 
103, 15.732324, 
103, 15.733815, 
103, 15.735300, 
102, 15.742401, 
102, 15.743896, 
102, 15.745398, 
102, 15.746939, 
102, 15.748420, 
102, 15.749905, 
102, 15.751398, 
102, 15.752886, 
102, 15.754372, 
102, 15.755866, 
140, 15.766608, 
140, 15.768117, 
140, 15.769622, 
140, 15.771164, 
140, 15.772647, 
140, 15.774214, 
140, 15.775770, 
140, 15.777326, 
181, 15.786997, 
181, 15.790786, 
181, 15.792338, 
181, 15.793894, 
181, 15.795458, 
181, 15.797006, 
169, 15.811306, 
169, 15.814638, 
169, 15.816088, 
169, 15.817513, 
145, 15.828157, 
145, 15.829641, 
145, 15.831117, 
145, 15.832604, 
145, 15.834063, 
145, 15.835489, 
145, 15.836914, 
144, 15.848214, 
144, 15.849662, 
144, 15.851146, 
144, 15.852603, 
144, 15.854106, 
144, 15.855556, 
144, 15.856998, 
97, 15.869250, 
97, 15.870697, 
97, 15.872138, 
97, 15.873558, 
97, 15.874973, 
97, 15.876401, 
97, 15.877919, 
108, 15.884328, 
108, 15.885813, 
108, 15.887294, 
108, 15.888735, 
108, 15.890186, 
108, 15.891612, 
108, 15.893031, 
108, 15.894460, 
108, 15.895929, 
108, 15.897385, 
128, 15.906334, 
128, 15.907798, 
128, 15.909260, 
128, 15.910749, 
128, 15.912215, 
128, 15.913684, 
128, 15.915185, 
128, 15.916636, 
128, 15.918123, 
151, 15.930765, 
151, 15.933282, 
151, 15.934967, 
151, 15.936596, 
151, 15.938186, 
149, 15.949296, 
149, 15.952341, 
149, 15.953929, 
149, 15.955474, 
149, 15.957040, 
149, 15.958655, 
134, 15.968630, 
134, 15.970112, 
134, 15.971703, 
134, 15.973176, 
134, 15.974656, 
134, 15.976128, 
134, 15.977617, 
130, 15.988547, 
130, 15.990024, 
130, 15.991476, 
130, 15.992930, 
130, 15.994446, 
130, 15.995907, 
130, 15.997362, 
141, 16.010282, 
141, 16.012835, 
141, 16.014384, 
141, 16.015911, 
141, 16.017470, 
144, 16.030766, 
144, 16.032312, 
144, 16.033798, 
144, 16.035294, 
144, 16.036723, 
144, 16.038247, 
143, 16.048824, 
143, 16.050303, 
143, 16.051785, 
143, 16.053262, 
143, 16.054752, 
143, 16.056227, 
143, 16.057705, 
153, 16.071427, 
153, 16.072899, 
153, 16.074453, 
153, 16.075921, 
153, 16.077384, 
153, 16.078949, 
117, 16.088719, 
117, 16.090225, 
117, 16.091724, 
117, 16.093226, 
117, 16.097258, 
117, 16.098822, 
104, 16.105779, 
104, 16.107264, 
104, 16.108723, 
104, 16.110201, 
104, 16.111669, 
104, 16.113146, 
104, 16.114626, 
104, 16.116099, 
104, 16.117578, 
104, 16.119081, 
103, 16.125520, 
103, 16.126997, 
103, 16.128471, 
103, 16.129942, 
103, 16.131422, 
103, 16.132881, 
103, 16.134347, 
103, 16.135808, 
103, 16.137269, 
103, 16.138799, 
148, 16.148318, 
148, 16.149838, 
148, 16.151301, 
148, 16.152761, 
148, 16.154202, 
148, 16.155668, 
148, 16.157115, 
148, 16.158561, 
164, 16.170723, 
164, 16.172919, 
164, 16.174412, 
164, 16.175856, 
164, 16.177353, 
164, 16.178868, 
155, 16.191951, 
155, 16.194774, 
155, 16.196244, 
155, 16.197682, 
155, 16.199305, 
150, 16.212438, 
150, 16.216369, 
150, 16.217979, 
150, 16.219529, 
152, 16.233064, 
152, 16.234634, 
152, 16.236152, 
152, 16.237673, 
152, 16.239156, 
118, 16.249651, 
118, 16.251207, 
118, 16.252755, 
118, 16.254289, 
118, 16.255832, 
118, 16.257373, 
118, 16.258911, 
141, 16.273193, 
141, 16.274787, 
141, 16.276334, 
141, 16.277869, 
141, 16.279412, 
161, 16.295043, 
161, 16.296697, 
161, 16.298251, 
161, 16.299790, 
142, 16.311940, 
142, 16.313496, 
142, 16.315032, 
142, 16.316568, 
142, 16.318110, 
142, 16.319647, 
137, 16.331627, 
137, 16.333182, 
137, 16.334728, 
137, 16.336261, 
137, 16.337796, 
137, 16.339329, 
139, 16.350001, 
139, 16.351548, 
139, 16.353089, 
139, 16.354619, 
139, 16.356156, 
139, 16.357688, 
139, 16.359181, 
139, 16.360730, 
133, 16.370093, 
133, 16.371667, 
133, 16.373258, 
133, 16.374827, 
133, 16.376399, 
133, 16.377957, 
133, 16.379502, 
134, 16.396646, 
134, 16.398279, 
134, 16.399834, 
147, 16.411450, 
147, 16.412933, 
147, 16.414406, 
147, 16.415897, 
147, 16.417401, 
147, 16.418897, 
147, 16.420388, 
151, 16.433762, 
151, 16.438448, 
151, 16.440037, 
151, 16.441593, 
113, 16.450352, 
113, 16.451942, 
113, 16.453499, 
113, 16.455034, 
113, 16.456588, 
113, 16.458121, 
113, 16.459654, 
113, 16.461178, 
102, 16.467764, 
102, 16.469310, 
102, 16.470837, 
102, 16.472371, 
102, 16.473904, 
102, 16.475427, 
102, 16.476960, 
102, 16.478490, 
102, 16.480022, 
102, 16.481573, 
106, 16.488021, 
106, 16.489589, 
106, 16.491116, 
106, 16.492676, 
106, 16.494215, 
106, 16.495755, 
106, 16.497294, 
106, 16.498778, 
106, 16.500247, 
106, 16.501766, 
135, 16.511250, 
135, 16.512753, 
135, 16.514319, 
135, 16.515847, 
135, 16.517407, 
135, 16.518960, 
135, 16.520517, 
161, 16.532618, 
161, 16.539270, 
161, 16.540828, 
150, 16.558975, 
150, 16.560474, 
150, 16.562016, 
152, 16.573415, 
152, 16.574979, 
152, 16.576450, 
152, 16.577920, 
152, 16.579397, 
152, 16.580870, 
146, 16.594567, 
146, 16.596095, 
146, 16.597595, 
146, 16.599074, 
146, 16.600550, 
146, 16.602079, 
121, 16.611047, 
121, 16.612598, 
121, 16.614119, 
121, 16.615623, 
121, 16.617087, 
121, 16.618561, 
121, 16.620125, 
121, 16.621611, 
140, 16.631847, 
140, 16.633450, 
140, 16.635029, 
140, 16.636593, 
140, 16.638131, 
140, 16.639735, 
140, 16.641276, 
150, 16.653646, 
150, 16.655319, 
150, 16.656868, 
150, 16.658408, 
150, 16.659955, 
150, 16.661493, 
137, 16.673813, 
137, 16.675375, 
137, 16.676915, 
137, 16.678448, 
137, 16.679992, 
137, 16.681559, 
135, 16.692282, 
135, 16.693823, 
135, 16.695353, 
135, 16.696891, 
135, 16.698428, 
135, 16.699974, 
135, 16.701511, 
143, 16.711808, 
143, 16.713369, 
143, 16.714915, 
143, 16.716466, 
143, 16.718009, 
143, 16.719546, 
143, 16.721096, 
133, 16.732120, 
133, 16.733698, 
133, 16.735241, 
133, 16.736785, 
133, 16.738323, 
133, 16.739923, 
133, 16.741467, 
131, 16.755167, 
131, 16.756749, 
131, 16.758295, 
131, 16.759834, 
131, 16.761381, 
148, 16.773604, 
148, 16.775174, 
148, 16.776721, 
148, 16.778272, 
148, 16.779804, 
148, 16.781369, 
146, 16.795386, 
146, 16.796933, 
146, 16.798476, 
146, 16.800025, 
146, 16.801565, 
113, 16.811174, 
113, 16.812727, 
113, 16.814271, 
113, 16.815813, 
113, 16.817352, 
113, 16.818893, 
113, 16.820438, 
113, 16.821973, 
102, 16.828813, 
102, 16.830278, 
102, 16.831736, 
102, 16.833197, 
102, 16.834665, 
102, 16.836126, 
102, 16.837589, 
102, 16.839492, 
102, 16.840989, 
102, 16.842486, 
109, 16.849407, 
109, 16.850913, 
109, 16.852389, 
109, 16.853856, 
